timestamp,Temp_C,C_in_gNm3,Q_Nm3h,U1_kV,U2_kV,U3_kV,U4_kV,T1_s,T2_s,T3_s,T4_s,C_out_mgNm3,P_total_kW,split,dust_load_kg_h,condition_cluster,C_out_missing_flag,C_out_cap50_flag,C_out_exact_flag
2024-05-01 11:41:00,130.7,47.85,476926,58.7,59.7,48.8,52.3,242,210,403,399,50.0,1856.5,train,22820.9091,3,0,1,0
2024-05-01 11:42:00,129.3,43.47,484048,59.7,58.9,50.3,49.8,214,234,401,421,49.91,1839.9,train,21041.56656,3,0,0,1
2024-05-01 11:43:00,129.5,41.72,496441,62.2,62.5,49.5,48.3,221,217,394,386,49.84,1906.5,train,20711.51852,3,0,0,1
2024-05-01 11:44:00,129.4,41.36,502625,58.2,59.7,47.7,47.4,201,229,404,384,50.0,1818.6,train,20788.57,3,0,1,0
2024-05-01 11:45:00,128.1,46.77,497317,61.5,60.1,50.6,46.9,220,225,407,376,50.0,1879.3,train,23259.51609,3,0,1,0
2024-05-01 11:46:00,131.1,42.07,498446,59.0,58.7,54.1,49.0,219,223,425,379,49.48,1884.2,train,20969.62322,3,0,0,1
2024-05-01 11:47:00,131.9,49.66,489342,59.4,60.1,48.7,49.1,195,216,408,396,49.8,1873.0,train,24300.72372,3,0,0,1
2024-05-01 11:48:00,131.8,40.08,476053,61.8,59.5,50.5,50.6,208,226,409,399,50.0,1900.4,train,19080.20424,3,0,1,0
2024-05-01 11:49:00,130.2,49.54,486350,65.3,57.0,50.0,48.8,207,215,393,413,50.0,1895.7,train,24093.779,3,0,1,0
2024-05-01 11:50:00,129.4,45.83,487923,59.1,59.3,48.8,52.3,201,222,391,398,50.0,1886.4,train,22361.51109,3,0,1,0
2024-05-01 11:51:00,131.7,45.07,486018,62.4,62.5,51.1,46.9,212,234,390,420,49.72,1882.6,train,21904.831260000003,3,0,0,1
2024-05-01 11:52:00,131.6,43.96,490433,60.3,63.7,51.1,47.3,226,236,398,405,50.0,1880.4,train,21559.43468,3,0,1,0
2024-05-01 11:53:00,130.9,46.33,493528,60.0,60.8,48.4,50.3,213,215,403,408,50.0,1875.2,train,22865.15224,3,0,1,0
2024-05-01 11:54:00,133.2,45.25,496822,63.1,61.0,52.4,48.5,234,225,405,413,50.0,1900.6,train,22481.1955,3,0,1,0
2024-05-01 11:55:00,130.6,48.11,487773,59.3,61.6,49.5,48.4,216,227,392,397,49.85,1862.4,train,23466.75903,3,0,0,1
2024-05-01 11:56:00,130.2,45.64,474769,58.7,64.9,51.7,48.0,224,223,375,422,50.0,1905.9,train,21668.45716,3,0,1,0
2024-05-01 11:57:00,130.0,45.74,486136,61.9,59.0,50.2,46.8,226,229,397,407,50.0,1839.1,train,22235.86064,3,0,1,0
2024-05-01 11:58:00,128.3,44.47,490349,64.2,58.5,49.6,45.3,239,230,413,422,49.96,1820.1,train,21805.820030000003,3,0,0,1
2024-05-01 11:59:00,131.6,45.24,499782,62.5,60.9,49.5,48.2,212,242,398,415,50.0,1875.3,train,22610.13768,3,0,1,0
2024-05-01 12:00:00,130.5,46.16,485458,58.2,61.8,50.9,47.3,226,246,401,409,50.0,1821.5,train,22408.74128,3,0,1,0
2024-05-01 12:01:00,131.4,41.13,494100,59.8,60.9,47.3,50.1,209,218,383,398,50.0,1868.1,train,20322.333,3,0,1,0
2024-05-01 12:02:00,133.4,42.04,492320,63.0,58.3,50.3,49.4,241,240,404,401,49.91,1831.7,train,20697.1328,3,0,0,1
2024-05-01 12:03:00,130.1,47.28,490351,64.2,62.8,52.2,48.2,208,226,407,406,50.0,1945.3,train,23183.79528,3,0,1,0
2024-05-01 12:04:00,127.2,45.85,497443,61.5,60.7,50.6,48.5,225,218,395,389,50.0,1877.6,train,22807.76155,3,0,1,0
2024-05-01 12:05:00,131.4,44.98,484711,59.9,62.1,46.0,51.7,239,228,414,375,49.8,1852.7,train,21802.30078,3,0,0,1
2024-05-01 12:06:00,130.9,45.49,485396,64.3,64.1,46.8,47.9,206,218,417,397,,1924.3,train,22080.66404,3,1,0,0
2024-05-01 12:07:00,129.6,46.32,489901,60.9,58.1,49.6,51.4,228,220,428,398,49.84,1847.0,train,22692.21432,3,0,0,1
2024-05-01 12:08:00,131.3,44.11,484874,59.8,57.6,48.0,52.3,209,207,391,409,50.0,1875.5,train,21387.79214,3,0,1,0
2024-05-01 12:09:00,131.9,43.52,494058,59.5,62.2,51.3,50.1,248,221,406,418,50.0,1869.2,train,21501.40416,3,0,1,0
2024-05-01 12:10:00,129.3,45.97,484287,58.6,57.0,48.6,48.8,198,232,388,402,50.0,1818.8,train,22262.67339,3,0,1,0
2024-05-01 12:11:00,130.3,43.04,491802,66.7,60.2,50.7,49.2,202,229,410,388,50.0,1960.1,train,21167.15808,3,0,1,0
2024-05-01 12:12:00,132.9,46.52,489188,63.9,59.9,53.4,51.1,207,225,408,402,50.0,1948.2,train,22757.02576,3,0,1,0
2024-05-01 12:13:00,129.7,41.25,491707,59.7,61.8,49.6,48.9,207,241,379,404,49.89,1872.6,train,20282.91375,3,0,0,1
2024-05-01 12:14:00,130.8,48.09,486308,64.5,59.7,47.5,54.3,227,246,406,400,50.0,1899.1,train,23386.551720000003,3,0,1,0
2024-05-01 12:15:00,126.8,46.7,487271,62.1,62.0,50.4,48.0,242,227,400,391,49.99,1868.8,train,22755.555700000004,3,0,0,1
2024-05-01 12:16:00,128.5,46.17,490750,62.0,58.9,50.1,51.0,234,240,388,426,49.31,1845.0,train,22657.9275,3,0,0,1
2024-05-01 12:17:00,131.0,47.99,491596,59.6,58.6,50.1,51.4,223,225,399,412,50.0,1849.0,train,23591.69204,3,0,1,0
2024-05-01 12:18:00,132.6,49.71,489943,60.0,61.1,52.3,46.3,221,222,427,410,50.0,1857.1,train,24355.06653,3,0,1,0
2024-05-01 12:19:00,128.7,48.09,503617,61.0,61.3,47.2,50.0,213,232,409,381,50.0,1870.9,train,24218.94153,3,0,1,0
2024-05-01 12:20:00,130.9,40.96,482045,57.1,61.7,51.6,49.0,225,220,393,388,49.96,1866.5,train,19744.5632,3,0,0,1
2024-05-01 12:21:00,130.2,42.37,489455,60.1,64.0,48.4,48.9,218,192,399,384,49.54,1937.6,train,20738.20835,3,0,0,1
2024-05-01 12:22:00,132.2,44.02,477376,61.1,63.6,52.3,51.6,223,218,379,399,50.0,1972.4,train,21014.09152,3,0,1,0
2024-05-01 12:23:00,129.0,45.65,492939,63.7,62.0,45.3,49.1,212,203,390,417,49.96,1926.2,train,22502.66535,3,0,0,1
2024-05-01 12:24:00,131.4,46.89,481037,59.9,62.7,54.0,52.5,206,216,423,400,50.0,1963.6,train,22555.82493,3,0,1,0
2024-05-01 12:25:00,129.8,43.79,487729,62.7,61.6,49.0,47.1,221,214,414,399,50.0,1889.3,train,21357.65291,3,0,1,0
2024-05-01 12:26:00,131.1,46.08,486975,57.0,63.5,47.2,47.2,221,214,408,383,49.85,1841.7,train,22439.808,3,0,0,1
2024-05-01 12:27:00,130.9,43.73,492195,63.4,61.8,51.4,49.0,214,208,407,406,49.71,1951.8,train,21523.68735,3,0,0,1
2024-05-01 12:28:00,130.4,44.1,485521,59.3,60.0,50.6,48.3,212,206,420,397,50.0,1869.2,train,21411.4761,3,0,1,0
2024-05-01 12:29:00,131.6,42.12,485177,61.4,59.6,50.5,47.9,227,213,406,416,50.0,1857.8,train,20435.65524,3,0,1,0
2024-05-01 12:30:00,130.9,43.34,501422,61.9,63.4,51.5,45.0,226,216,399,393,49.75,1908.1,train,21731.62948,3,0,0,1
2024-05-01 12:31:00,130.6,42.27,492208,61.5,60.8,49.7,51.7,243,217,402,400,50.0,1884.8,train,20805.63216,3,0,1,0
2024-05-01 12:32:00,130.3,43.22,485438,60.9,65.0,49.0,50.3,237,224,400,396,50.0,1899.9,train,20980.63036,3,0,1,0
2024-05-01 12:33:00,131.0,48.3,487915,58.6,58.9,47.3,50.6,206,229,399,398,50.0,1841.0,train,23566.2945,3,0,1,0
2024-05-01 12:34:00,131.2,43.3,503080,59.3,63.6,49.4,48.1,219,209,423,411,50.0,1882.1,train,21783.364,3,0,1,0
2024-05-01 12:35:00,129.4,52.27,488031,63.1,60.3,48.6,50.7,204,210,390,389,49.86,1941.4,train,25509.380370000003,3,0,0,1
2024-05-01 12:36:00,130.4,46.93,484393,59.9,61.9,49.6,54.0,199,241,397,400,49.81,1922.4,train,22732.56349,3,0,0,1
2024-05-01 12:37:00,129.3,46.16,484422,60.9,58.5,49.8,50.8,247,230,381,402,50.0,1845.2,train,22360.91952,3,0,1,0
2024-05-01 12:38:00,130.8,43.56,485504,58.2,57.5,53.1,49.6,239,212,415,410,50.0,1834.6,train,21148.55424,3,0,1,0
2024-05-01 12:39:00,130.0,47.47,485135,62.9,64.1,48.1,49.8,213,206,407,398,50.0,1941.6,train,23029.35845,3,0,1,0
2024-05-01 12:40:00,132.1,44.29,479648,58.5,60.3,49.3,52.1,236,215,424,415,49.99,1842.2,train,21243.60992,3,0,0,1
2024-05-01 12:41:00,131.9,46.04,480886,63.0,63.1,48.7,47.3,238,218,395,379,49.87,1890.0,train,22139.99144,3,0,0,1
2024-05-01 12:42:00,129.5,52.14,483239,59.0,59.8,46.8,49.4,198,229,393,408,49.91,1844.4,train,25196.08146,3,0,0,1
2024-05-01 12:43:00,130.9,45.51,494600,63.2,63.1,55.4,49.7,231,193,389,403,49.93,2009.3,train,22509.246,3,0,0,1
2024-05-01 12:44:00,131.9,48.63,486812,61.2,60.3,47.7,50.4,215,209,408,414,49.69,1870.7,train,23673.66756,3,0,0,1
2024-05-01 12:45:00,130.7,44.01,488198,60.1,58.7,50.4,48.2,226,243,399,391,50.0,1834.2,train,21485.59398,3,0,1,0
2024-05-01 12:46:00,129.8,45.68,500009,64.4,62.5,53.0,45.6,257,221,407,423,50.0,1885.0,train,22840.41112,3,0,1,0
2024-05-01 12:47:00,129.3,50.21,500202,61.0,63.1,47.1,49.7,240,222,398,419,50.0,1860.4,train,25115.14242,3,0,1,0
2024-05-01 12:48:00,132.2,44.22,487578,60.5,62.5,51.4,54.4,219,214,420,397,50.0,1960.0,train,21560.69916,3,0,1,0
2024-05-01 12:49:00,132.3,50.32,484781,63.0,60.9,46.6,50.5,238,231,418,408,50.0,1851.4,train,24394.17992,3,0,1,0
2024-05-01 12:50:00,130.6,47.57,482906,58.2,57.7,48.0,47.3,198,199,404,390,49.9,1838.7,train,22971.83842,3,0,0,1
2024-05-01 12:51:00,132.1,44.4,495356,56.1,59.1,50.8,48.6,227,216,416,410,50.0,1818.0,train,21993.8064,3,0,1,0
2024-05-01 12:52:00,126.5,47.4,488169,63.5,59.8,49.1,49.1,227,196,401,393,50.0,1921.3,train,23139.2106,3,0,1,0
2024-05-01 12:53:00,133.0,48.26,486707,59.5,60.7,52.5,52.8,230,221,402,407,49.95,1906.6,train,23488.47982,3,0,0,1
2024-05-01 12:54:00,130.7,47.39,483282,62.9,63.5,49.9,49.4,215,216,377,391,50.0,1954.1,train,22902.73398,3,0,1,0
2024-05-01 12:55:00,131.2,41.91,483626,61.3,61.0,50.7,51.8,226,202,409,417,49.67,1919.3,train,20268.76566,3,0,0,1
2024-05-01 12:56:00,130.5,44.03,492336,58.9,57.0,48.3,50.0,231,233,403,410,50.0,1778.7,train,21677.55408,3,0,1,0
2024-05-01 12:57:00,133.1,45.24,479244,62.4,56.0,47.6,49.8,193,229,414,427,50.0,1843.4,train,21680.998560000004,3,0,1,0
2024-05-01 12:58:00,129.4,45.68,497718,60.4,59.8,47.3,47.6,217,234,412,405,49.62,1816.5,train,22735.75824,3,0,0,1
2024-05-01 12:59:00,133.2,47.42,485480,59.1,60.2,47.8,51.2,210,203,394,385,49.93,1884.0,train,23021.4616,3,0,0,1
2024-05-01 13:00:00,131.6,46.32,488546,59.1,61.9,48.3,48.6,229,209,401,407,49.8,1857.2,train,22629.45072,3,0,0,1
2024-05-01 13:01:00,132.0,42.55,479038,57.8,58.3,52.0,51.9,238,236,397,434,49.95,1831.2,train,20383.0669,3,0,0,1
2024-05-01 13:02:00,130.5,46.84,489626,62.0,58.5,50.5,49.7,214,231,416,400,49.97,1873.1,train,22934.08184,3,0,0,1
2024-05-01 13:03:00,129.1,47.42,487090,59.4,62.1,47.1,49.5,208,238,422,409,50.0,1843.4,train,23097.8078,3,0,1,0
2024-05-01 13:04:00,132.4,47.31,489307,61.2,63.9,48.8,48.2,223,218,413,411,50.0,1876.4,train,23149.11417,3,0,1,0
2024-05-01 13:05:00,131.5,48.61,501472,60.9,57.3,49.6,48.7,207,220,427,388,49.64,1862.6,train,24376.55392,3,0,0,1
2024-05-01 13:06:00,133.1,48.0,491110,59.4,59.7,55.5,48.7,219,229,410,406,49.71,1881.8,train,23573.28,3,0,0,1
2024-05-01 13:07:00,130.8,47.08,483322,58.2,63.5,49.7,49.8,217,205,392,412,50.0,1909.7,train,22754.79976,3,0,1,0
2024-05-01 13:08:00,130.4,45.76,483979,66.3,63.1,50.6,52.8,228,224,387,412,50.0,1978.8,train,22146.87904,3,0,1,0
2024-05-01 13:09:00,133.1,41.79,494421,61.2,59.4,47.7,46.8,225,252,392,399,49.62,1802.3,train,20661.85359,3,0,0,1
2024-05-01 13:10:00,133.9,47.02,500040,64.9,63.6,51.1,49.9,223,217,398,392,49.6,1975.4,train,23511.8808,3,0,0,1
2024-05-01 13:11:00,131.1,46.48,491895,63.6,61.4,52.4,53.2,241,202,395,394,50.0,1978.5,train,22863.2796,3,0,1,0
2024-05-01 13:12:00,130.0,46.64,495140,60.6,62.6,49.4,47.3,225,226,404,400,50.0,1864.1,train,23093.3296,3,0,1,0
2024-05-01 13:13:00,132.3,42.78,494497,61.6,59.9,50.9,48.8,216,211,401,405,49.95,1897.1,train,21154.58166,3,0,0,1
2024-05-01 13:14:00,130.7,43.27,500962,61.6,61.9,50.8,51.4,218,220,404,387,50.0,1923.1,train,21676.625740000003,3,0,1,0
2024-05-01 13:15:00,132.0,48.62,474002,65.0,58.9,49.8,47.3,212,234,433,416,50.0,1864.7,train,23045.97724,3,0,1,0
2024-05-01 13:16:00,130.7,45.89,494925,62.9,60.2,52.3,52.7,209,228,414,414,49.85,1930.6,train,22712.10825,3,0,0,1
2024-05-01 13:17:00,133.5,47.7,497447,59.7,60.7,48.1,52.2,205,216,407,433,50.0,1890.5,train,23728.2219,3,0,1,0
2024-05-01 13:18:00,130.1,46.08,478856,62.0,61.6,47.9,50.2,235,232,416,407,49.53,1850.4,train,22065.68448,3,0,0,1
2024-05-01 13:19:00,131.8,46.09,482469,62.9,66.1,49.7,43.8,213,201,394,401,50.0,1939.2,train,22236.99621,3,0,1,0
2024-05-01 13:20:00,130.4,48.36,482737,58.9,66.4,48.9,48.7,225,224,393,385,49.77,1908.5,train,23345.16132,3,0,0,1
2024-05-01 13:21:00,130.7,44.74,483702,62.3,60.5,43.9,51.7,218,217,415,385,49.96,1871.1,train,21640.82748,3,0,0,1
2024-05-01 13:22:00,130.5,46.27,485667,64.0,64.3,48.2,49.0,221,193,404,391,50.0,1967.3,train,22471.81209,3,0,1,0
2024-05-01 13:23:00,132.3,44.88,491449,59.6,59.1,45.4,49.7,235,207,405,388,50.0,1818.8,train,22056.23112,3,0,1,0
2024-05-01 13:24:00,132.5,44.96,496422,59.9,62.1,49.1,53.8,224,221,390,398,49.8,1914.8,train,22319.13312,3,0,0,1
2024-05-01 13:25:00,132.0,45.28,498135,63.6,59.9,51.1,50.3,210,231,398,395,49.88,1921.5,train,22555.5528,3,0,0,1
2024-05-01 13:26:00,131.0,46.62,482770,60.6,60.4,49.8,50.2,215,222,399,417,49.89,1881.0,train,22506.7374,3,0,0,1
2024-05-01 13:27:00,131.4,44.87,482703,59.4,66.6,50.0,48.9,232,218,398,410,50.0,1920.8,train,21658.88361,3,0,1,0
2024-05-01 13:28:00,132.5,49.21,499974,63.1,60.6,49.4,52.9,227,231,429,411,50.0,1897.7,train,24603.72054,3,0,1,0
2024-05-01 13:29:00,132.6,43.84,494609,62.5,60.0,50.1,51.8,233,225,429,384,49.98,1885.4,train,21683.658560000003,3,0,0,1
2024-05-01 13:30:00,127.1,45.62,490085,61.5,59.3,55.4,48.8,219,234,417,404,49.88,1892.8,train,22357.6777,3,0,0,1
2024-05-01 13:31:00,130.8,44.99,493196,63.6,59.8,49.0,48.3,205,229,405,384,50.0,1896.5,train,22188.88804,3,0,1,0
2024-05-01 13:32:00,130.9,49.72,489158,63.7,58.5,49.7,48.1,228,213,397,411,50.0,1870.1,train,24320.93576,3,0,1,0
2024-05-01 13:33:00,132.2,46.6,493580,61.2,61.8,48.0,48.8,225,230,391,395,50.0,1873.1,train,23000.828,3,0,1,0
2024-05-01 13:34:00,131.1,48.69,486682,65.3,61.8,45.9,48.2,225,233,408,388,49.78,1886.8,train,23696.54658,3,0,0,1
2024-05-01 13:35:00,132.3,42.41,491507,64.5,62.0,50.3,50.0,205,238,419,399,49.6,1944.3,train,20844.81187,3,0,0,1
2024-05-01 13:36:00,129.6,46.79,477259,57.4,61.3,52.0,51.4,214,215,413,396,49.92,1886.6,train,22330.94861,3,0,0,1
2024-05-01 13:37:00,131.6,48.36,483827,59.3,60.2,54.4,48.1,210,217,405,413,50.0,1899.1,train,23397.87372,3,0,1,0
2024-05-01 13:38:00,132.6,46.35,483900,56.9,60.0,49.4,48.3,227,232,412,397,50.0,1811.1,train,22428.765,3,0,1,0
2024-05-01 13:39:00,129.0,48.81,486307,60.7,61.7,49.2,48.5,227,232,404,404,50.0,1853.8,train,23736.64467,3,0,1,0
2024-05-01 13:40:00,135.0,44.86,481876,58.9,61.3,51.6,50.4,221,216,400,393,50.0,1896.7,train,21616.95736,3,0,1,0
2024-05-01 13:41:00,133.0,49.68,485005,59.7,60.1,53.2,47.7,233,214,392,397,50.0,1878.2,train,24095.0484,3,0,1,0
2024-05-01 13:42:00,131.3,51.91,477144,63.6,60.8,47.3,46.8,240,217,400,392,50.0,1856.3,train,24768.54504,3,0,1,0
2024-05-01 13:43:00,130.0,45.26,493634,57.9,64.5,51.1,49.2,226,223,408,399,50.0,1884.8,train,22341.87484,3,0,1,0
2024-05-01 13:44:00,131.0,45.06,488570,61.6,65.3,53.4,49.9,230,211,399,410,50.0,1968.2,train,22014.9642,3,0,1,0
2024-05-01 13:45:00,131.4,49.82,475573,61.6,60.9,49.2,49.5,215,227,390,408,49.91,1878.3,train,23693.04686,3,0,0,1
2024-05-01 13:46:00,131.9,50.14,482522,61.2,59.9,47.4,49.5,213,201,405,420,49.59,1877.7,train,24193.653080000004,3,0,0,1
2024-05-01 13:47:00,133.5,44.89,491878,61.7,61.3,51.3,51.4,234,212,408,388,49.97,1916.9,train,22080.40342,3,0,0,1
2024-05-01 13:48:00,130.6,45.15,484826,56.9,63.7,47.1,52.1,211,224,400,402,50.0,1885.5,train,21889.8939,3,0,1,0
2024-05-01 13:49:00,132.1,45.51,483579,59.8,61.3,52.1,49.6,230,211,404,397,50.0,1894.0,train,22007.68029,3,0,1,0
2024-05-01 13:50:00,129.4,42.85,488542,64.5,62.1,53.7,50.0,243,217,374,405,49.82,1963.9,train,20934.0247,3,0,0,1
2024-05-01 13:51:00,130.7,43.93,491872,59.0,60.1,48.8,53.4,230,220,413,405,49.82,1866.3,train,21607.93696,3,0,0,1
2024-05-01 13:52:00,131.9,43.72,477617,64.7,59.1,53.1,49.2,221,247,407,393,50.0,1898.2,train,20881.41524,3,0,1,0
2024-05-01 13:53:00,132.3,44.31,493493,58.6,62.9,51.0,48.9,206,206,421,407,49.49,1903.6,train,21866.674830000004,3,0,0,1
2024-05-01 13:54:00,130.2,46.15,482673,58.4,61.8,52.5,47.1,224,225,402,402,50.0,1861.4,train,22275.35895,3,0,1,0
2024-05-01 13:55:00,130.7,46.83,488916,59.5,62.7,48.5,51.1,234,210,413,420,50.0,1879.7,train,22895.93628,3,0,1,0
2024-05-01 13:56:00,133.5,50.13,488760,63.7,58.0,51.0,46.9,220,209,418,387,49.63,1879.3,train,24501.5388,3,0,0,1
2024-05-01 13:57:00,133.1,43.76,484810,60.3,65.1,50.2,48.5,234,211,404,397,49.32,1915.8,train,21215.2856,3,0,0,1
2024-05-01 13:58:00,131.6,48.73,480821,62.1,61.9,48.2,47.7,226,220,408,420,50.0,1862.1,train,23430.40733,3,0,1,0
2024-05-01 13:59:00,128.0,45.74,486708,61.6,57.8,49.1,47.2,226,239,406,407,49.76,1807.5,train,22262.023920000003,3,0,0,1
2024-05-01 14:00:00,135.1,46.15,501979,61.3,63.4,50.9,52.8,218,236,385,393,50.0,1938.8,train,23166.33085,3,0,1,0
2024-05-01 14:01:00,131.3,47.97,478066,64.0,60.7,47.5,50.0,205,217,409,403,50.0,1909.9,train,22932.82602,3,0,1,0
2024-05-01 14:02:00,130.9,43.48,502481,63.0,61.5,47.4,46.6,217,219,393,381,50.0,1880.8,train,21847.87388,3,0,1,0
2024-05-01 14:03:00,130.6,47.25,486847,59.2,60.5,47.2,50.4,217,229,394,412,50.0,1851.0,train,23003.52075,3,0,1,0
2024-05-01 14:04:00,131.9,46.72,489190,60.9,61.3,48.2,51.8,229,223,411,394,49.75,1876.5,train,22854.9568,3,0,0,1
2024-05-01 14:05:00,132.0,47.54,480196,64.9,61.4,50.4,50.7,222,214,420,405,50.0,1940.9,train,22828.51784,3,0,1,0
2024-05-01 14:06:00,132.8,47.04,482702,62.1,58.1,48.8,52.0,235,230,414,406,50.0,1849.6,train,22706.30208,3,0,1,0
2024-05-01 14:07:00,130.0,52.46,484831,58.5,63.2,52.3,50.9,226,242,411,401,50.0,1896.4,train,25434.23426,3,0,1,0
2024-05-01 14:08:00,130.9,44.73,480471,58.6,61.7,46.9,51.4,216,235,408,373,50.0,1840.0,train,21491.46783,3,0,1,0
2024-05-01 14:09:00,134.4,45.0,487147,63.3,62.4,50.8,49.6,212,238,415,401,50.0,1921.6,train,21921.615,3,0,1,0
2024-05-01 14:10:00,131.7,44.78,485544,62.9,63.1,49.1,52.8,215,220,425,374,49.82,1949.0,train,21742.66032,3,0,0,1
2024-05-01 14:11:00,131.1,44.95,503588,59.6,61.7,49.6,51.4,224,209,397,423,49.82,1886.6,train,22636.2806,3,0,0,1
2024-05-01 14:12:00,130.0,44.75,479435,63.0,62.1,51.2,50.4,218,198,398,401,50.0,1969.2,train,21454.71625,3,0,1,0
2024-05-01 14:13:00,132.2,49.32,489566,64.7,58.5,44.5,48.1,209,197,413,393,49.63,1878.9,train,24145.39512,3,0,0,1
2024-05-01 14:14:00,133.0,49.91,490708,64.4,59.8,45.5,51.9,234,220,384,379,49.67,1893.2,train,24491.23628,3,0,0,1
2024-05-01 14:15:00,132.7,44.94,480144,64.7,61.7,49.7,52.2,224,228,403,411,49.89,1944.1,train,21577.67136,3,0,0,1
2024-05-01 14:16:00,131.0,44.29,494182,62.6,61.9,49.4,54.1,226,232,408,409,49.87,1911.7,train,21887.32078,3,0,0,1
2024-05-01 14:17:00,132.0,47.55,485482,61.1,62.3,46.9,49.7,212,225,398,402,50.0,1878.7,train,23084.6691,3,0,1,0
2024-05-01 14:18:00,133.9,45.0,468710,60.7,64.3,53.8,50.6,210,214,381,404,50.0,1994.6,train,21091.95,3,0,1,0
2024-05-01 14:19:00,133.1,47.97,493908,61.5,61.3,47.5,50.6,220,230,421,394,50.0,1864.0,train,23692.76676,3,0,1,0
2024-05-01 14:20:00,130.3,46.9,479674,59.8,62.2,48.7,45.9,198,208,397,395,50.0,1894.0,train,22496.7106,3,0,1,0
2024-05-01 14:21:00,127.6,42.61,480208,60.8,61.6,52.1,51.5,232,209,398,419,50.0,1927.1,train,20461.66288,3,0,1,0
2024-05-01 14:22:00,131.9,50.27,494073,64.1,61.0,48.5,50.8,214,230,420,400,50.0,1891.8,train,24837.04971,3,0,1,0
2024-05-01 14:23:00,132.7,50.9,485773,58.3,61.1,48.1,48.9,219,208,369,409,49.91,1862.2,train,24725.8457,3,0,0,1
2024-05-01 14:24:00,129.8,44.88,495872,58.4,60.0,50.6,48.2,227,213,423,400,50.0,1834.1,train,22254.73536,3,0,1,0
2024-05-01 14:25:00,131.5,45.45,498191,63.2,61.3,48.3,47.5,220,211,431,402,49.83,1883.0,train,22642.780950000004,3,0,0,1
2024-05-01 14:26:00,131.1,47.14,483330,60.8,61.1,50.6,51.1,208,224,394,430,50.0,1899.3,train,22784.1762,3,0,1,0
2024-05-01 14:27:00,131.6,47.27,494815,57.7,61.2,50.8,48.5,240,229,399,421,49.62,1816.0,train,23389.90505,3,0,0,1
2024-05-01 14:28:00,130.7,48.08,482404,61.4,58.1,50.6,50.9,204,230,410,413,50.0,1879.6,train,23193.98432,3,0,1,0
2024-05-01 14:29:00,133.4,51.47,506292,61.1,61.3,52.2,49.7,196,215,408,404,50.0,1951.9,train,26058.84924,3,0,1,0
2024-05-01 14:30:00,131.7,46.0,482862,60.7,59.8,49.1,50.4,233,220,416,414,50.0,1854.7,train,22211.652,3,0,1,0
2024-05-01 14:31:00,130.2,44.45,496594,62.9,61.4,48.8,52.5,205,231,411,383,50.0,1940.2,train,22073.6033,3,0,1,0
2024-05-01 14:32:00,132.9,43.01,495114,58.9,59.4,49.7,50.9,238,216,415,404,49.68,1836.1,train,21294.85314,3,0,0,1
2024-05-01 14:33:00,129.6,44.63,490871,61.6,61.7,44.2,50.7,227,212,446,396,50.0,1851.5,train,21907.57273,3,0,1,0
2024-05-01 14:34:00,133.5,46.38,482956,61.1,61.0,50.3,48.8,226,215,386,413,49.72,1881.9,train,22399.49928,3,0,0,1
2024-05-01 14:35:00,133.0,50.96,487088,61.6,60.3,49.2,50.9,216,215,421,414,49.92,1887.1,train,24822.00448,3,0,0,1
2024-05-01 14:36:00,133.6,45.18,471049,58.1,62.1,50.6,49.8,213,223,423,419,49.8,1850.2,train,21281.99382,3,0,0,1
2024-05-01 14:37:00,131.3,47.04,490051,60.5,62.3,48.0,47.2,218,222,392,404,50.0,1860.7,train,23051.99904,3,0,1,0
2024-05-01 14:38:00,130.8,46.45,491030,61.6,61.5,52.5,49.5,212,221,395,404,50.0,1931.2,train,22808.3435,3,0,1,0
2024-05-01 14:39:00,131.7,49.46,489279,62.7,62.7,49.4,52.3,237,213,411,412,,1921.3,train,24199.73934,3,1,0,0
2024-05-01 14:40:00,131.4,52.81,464402,65.3,60.8,51.5,48.1,214,211,390,420,49.59,1937.9,train,24525.06962,3,0,0,1
2024-05-01 14:41:00,130.6,45.17,478041,63.2,62.4,48.8,50.6,229,230,397,388,50.0,1899.9,train,21593.11197,3,0,1,0
2024-05-01 14:42:00,130.7,45.28,482159,62.5,61.5,50.8,49.6,235,227,408,403,49.93,1892.7,train,21832.15952,3,0,0,1
2024-05-01 14:43:00,131.0,49.12,490454,64.1,59.6,46.7,49.9,212,217,397,377,49.68,1897.9,train,24091.10048,3,0,0,1
2024-05-01 14:44:00,129.8,48.22,490413,61.0,60.0,45.5,49.5,227,222,402,417,50.0,1828.1,train,23647.71486,3,0,1,0
2024-05-01 14:45:00,132.6,51.14,486713,64.7,63.9,49.4,50.4,212,237,394,396,50.0,1952.7,train,24890.50282,3,0,1,0
2024-05-01 14:46:00,131.5,47.99,493134,63.8,64.8,49.8,47.8,221,222,394,410,50.0,1936.4,train,23665.50066,3,0,1,0
2024-05-01 14:47:00,131.1,45.63,479819,60.7,63.0,49.7,51.0,217,223,411,389,50.0,1926.3,train,21894.140970000004,3,0,1,0
2024-05-01 14:48:00,129.9,48.01,492887,65.5,60.4,49.3,49.0,214,241,404,404,49.52,1903.0,train,23663.50487,3,0,0,1
2024-05-01 14:49:00,129.9,49.31,491780,62.5,64.5,49.1,50.2,225,236,406,399,50.0,1924.4,train,24249.6718,3,0,1,0
